Using request distribution 'zipfian' a keyrange of [0 25000000]
>>> registering my pebble wrapper... <<<
2025/12/04 21:29:07 [JOB 1] WAL file /tmp/pebble/198157.log with log number 198157 stopped reading at offset: 0; replayed 0 keys in 0 batches
***************** properties *****************
"scanproportion"="0"
"recordcount"="25000000"
"readproportion"="0.5"
"command"="run"
"readallfields"="true"
"operationcount"="3000000"
"workload"="core"
"fieldcount"="10"
"updateproportion"="0.5"
"fieldlength"="200"
"insertproportion"="0"
"pebble.dir"="/tmp/pebble"
"table"="usertable"
"requestdistribution"="zipfian"
"threadcount"="1"
"dotransactions"="true"
"dropdata"="false"
**********************************************
READ   - Takes(s): 90.0, Count: 166062, OPS: 1845.1, Avg(us): 104, Min(us): 2, Max(us): 8743, 50th(us): 87, 90th(us): 237, 95th(us): 285, 99th(us): 438, 99.9th(us): 611, 99.99th(us): 1426
TOTAL  - Takes(s): 90.0, Count: 333231, OPS: 3702.5, Avg(us): 256, Min(us): 2, Max(us): 13135, 50th(us): 255, 90th(us): 537, 95th(us): 579, 99th(us): 718, 99.9th(us): 2569, 99.99th(us): 5475
UPDATE - Takes(s): 90.0, Count: 167169, OPS: 1857.5, Avg(us): 408, Min(us): 183, Max(us): 13135, 50th(us): 354, 90th(us): 578, 95th(us): 627, 99th(us): 1080, 99.9th(us): 3501, 99.99th(us): 6231
READ   - Takes(s): 100.0, Count: 189466, OPS: 1894.7, Avg(us): 101, Min(us): 2, Max(us): 8743, 50th(us): 86, 90th(us): 231, 95th(us): 282, 99th(us): 430, 99.9th(us): 606, 99.99th(us): 1407
TOTAL  - Takes(s): 100.0, Count: 380288, OPS: 3802.8, Avg(us): 250, Min(us): 2, Max(us): 13135, 50th(us): 254, 90th(us): 529, 95th(us): 572, 99th(us): 710, 99.9th(us): 2619, 99.99th(us): 5463
UPDATE - Takes(s): 100.0, Count: 190822, OPS: 1908.2, Avg(us): 397, Min(us): 183, Max(us): 13135, 50th(us): 339, 90th(us): 571, 95th(us): 619, 99th(us): 1068, 99.9th(us): 3531, 99.99th(us): 6231
READ   - Takes(s): 110.0, Count: 212108, OPS: 1928.2, Avg(us): 101, Min(us): 2, Max(us): 8743, 50th(us): 86, 90th(us): 229, 95th(us): 281, 99th(us): 425, 99.9th(us): 608, 99.99th(us): 1426
TOTAL  - Takes(s): 110.0, Count: 425473, OPS: 3867.9, Avg(us): 245, Min(us): 2, Max(us): 13135, 50th(us): 254, 90th(us): 519, 95th(us): 567, 99th(us): 709, 99.9th(us): 2697, 99.99th(us): 5531
UPDATE - Takes(s): 110.0, Count: 213365, OPS: 1939.7, Avg(us): 390, Min(us): 183, Max(us): 13135, 50th(us): 327, 90th(us): 566, 95th(us): 614, 99th(us): 1122, 99.9th(us): 3613, 99.99th(us): 6327
READ   - Takes(s): 120.0, Count: 234995, OPS: 1958.2, Avg(us): 99, Min(us): 2, Max(us): 8743, 50th(us): 85, 90th(us): 227, 95th(us): 280, 99th(us): 421, 99.9th(us): 604, 99.99th(us): 1426
TOTAL  - Takes(s): 120.0, Count: 471094, OPS: 3925.8, Avg(us): 242, Min(us): 2, Max(us): 13135, 50th(us): 254, 90th(us): 507, 95th(us): 562, 99th(us): 705, 99.9th(us): 2707, 99.99th(us): 5475
UPDATE - Takes(s): 120.0, Count: 236099, OPS: 1967.5, Avg(us): 383, Min(us): 183, Max(us): 13135, 50th(us): 320, 90th(us): 561, 95th(us): 609, 99th(us): 1126, 99.9th(us): 3547, 99.99th(us): 6151
READ   - Takes(s): 130.0, Count: 258436, OPS: 1988.0, Avg(us): 98, Min(us): 2, Max(us): 8743, 50th(us): 84, 90th(us): 223, 95th(us): 278, 99th(us): 415, 99.9th(us): 600, 99.99th(us): 1407
TOTAL  - Takes(s): 130.0, Count: 518112, OPS: 3985.5, Avg(us): 238, Min(us): 2, Max(us): 13135, 50th(us): 253, 90th(us): 492, 95th(us): 557, 99th(us): 703, 99.9th(us): 2733, 99.99th(us): 5427
UPDATE - Takes(s): 130.0, Count: 259676, OPS: 1997.5, Avg(us): 377, Min(us): 183, Max(us): 13135, 50th(us): 313, 90th(us): 556, 95th(us): 604, 99th(us): 1151, 99.9th(us): 3633, 99.99th(us): 6119
READ   - Takes(s): 140.0, Count: 281806, OPS: 2012.9, Avg(us): 97, Min(us): 2, Max(us): 8743, 50th(us): 83, 90th(us): 221, 95th(us): 277, 99th(us): 409, 99.9th(us): 595, 99.99th(us): 1389
TOTAL  - Takes(s): 140.0, Count: 564783, OPS: 4034.1, Avg(us): 235, Min(us): 2, Max(us): 13135, 50th(us): 253, 90th(us): 478, 95th(us): 553, 99th(us): 699, 99.9th(us): 2739, 99.99th(us): 5427
UPDATE - Takes(s): 140.0, Count: 282977, OPS: 2021.3, Avg(us): 373, Min(us): 183, Max(us): 13135, 50th(us): 308, 90th(us): 551, 95th(us): 599, 99th(us): 1165, 99.9th(us): 3665, 99.99th(us): 6119
